Date,Open,High,Low,Close,Volume,Market Cap
01-05-2021,2772.83830288,2951.44095688,2755.90842999,2945.89270802,28726205271.99,340840444354.06
30-04-2021,2757.73411485,2796.05481565,2728.17002327,2773.20713193,29777179888.68,320822874720.79
29-04-2021,2748.64971121,2797.97238495,2672.10666752,2756.87699416,32578127989.62,318896956050.5
28-04-2021,2664.68556452,2757.47734784,2564.08145904,2746.38005291,34269031076.26,317645696234.41
27-04-2021,2534.0313091,2676.39286352,2485.37502475,2662.86524559,32275969214.68,307950352777.12
26-04-2021,2319.47808865,2536.33740237,2308.31516463,2534.4817987,35208325408.13,293069092285.99
25-04-2021,2214.41383675,2354.08656517,2172.51514697,2316.05965928,31814355546.06,267780847560.75
24-04-2021,2367.19923887,2367.74098549,2163.69318728,2211.62580802,31854226935.79,255676477656.12
23-04-2021,2401.25624597,2439.53706204,2117.03966283,2363.58620073,55413933925,273212191168.81
22-04-2021,2357.87107086,2641.09487719,2315.96016553,2403.53524134,53575904723.67,277797467178.94
21-04-2021,2331.16007175,2467.20071655,2238.36685078,2364.75182249,38899067643.43,273282959377.17
20-04-2021,2161.93946062,2345.83504061,2060.14379518,2330.21093719,39433483315.46,269259968844.18
19-04-2021,2238.03276921,2276.77689573,2086.68861894,2166.1887655,34060654971.43,250277144256.91
18-04-2021,2346.45234828,2365.46045983,2011.76680216,2237.13702776,50696368717.74,258444691650.46
17-04-2021,2429.98093154,2497.38517196,2333.68280804,2344.89498097,32349808977.72,270861474696.88
16-04-2021,2516.60175792,2547.55559156,2318.67500775,2431.94650379,36196928256.13,280884355081.89
15-04-2021,2436.03462095,2544.26739145,2409.9240828,2519.11610012,32325606817.2,290918491377.43
14-04-2021,2299.34785556,2449.68761012,2284.56378,2435.10501889,35592822986.38,281183637540.49
13-04-2021,2139.36422943,2318.42323937,2138.55951609,2299.18778599,29456642939.44,265458239569.45
12-04-2021,2157.36172782,2199.71867311,2110.36896826,2139.35319598,21727936609.45,246975320275.94
11-04-2021,2136.15698332,2165.19150015,2119.8656727,2157.65703708,19692836132.1,249059103191.91
10-04-2021,2071.11156011,2196.99625318,2062.78751585,2135.9422007,24986243611.44,246523420884.8
09-04-2021,2088.77229912,2102.87373189,2055.16335741,2072.10887563,19812472091.89,239127946688.06
08-04-2021,1969.13320855,2091.51639226,1959.07947518,2088.57365088,25312956528.95,241000078757.85
07-04-2021,2117.72855052,2133.18751724,1945.44212614,1971.07725542,36116271935.34,227414944866.5
06-04-2021,2109.49309109,2151.22336169,2057.60909751,2118.37895913,29222865881.1,244382061190.03
05-04-2021,2093.26068664,2140.98525111,2032.38766481,2107.88709669,28889391170.41,243143128759.79
04-04-2021,2027.67131232,2110.35341292,2007.11187445,2093.12285275,26006501901.85,241411837678.01
03-04-2021,2142.89593729,2144.96241257,2028.4224386,2028.4224386,32011518870.67,233921770621.82
02-04-2021,1976.93277834,2152.45194993,1960.67875532,2143.22563228,34862511022.26,247132282843.96
01-04-2021,1919.15728391,1989.05504875,1912.17840836,1977.27688844,30914259795.49,227970125751.28
31-03-2021,1846.09827436,1947.83775303,1793.0022286,1918.36206064,30226902620.88,221151811159.17
30-03-2021,1819.46630935,1860.97472999,1793.92233066,1846.03369779,22512781703.33,212788788570.88
29-03-2021,1691.26318866,1837.1880255,1683.71660162,1819.68496282,22796570547.55,209726738382.24
28-03-2021,1716.40566126,1728.58414613,1672.66038223,1691.35596451,16599472937.88,194913443083.05
27-03-2021,1703.03611007,1732.82436887,1674.31936833,1716.49461243,18102277710.2,197787142643.22
26-03-2021,1595.21004599,1702.92284183,1594.73670789,1702.84201957,22548516548.46,196191139867.26
25-03-2021,1593.12326025,1625.91155385,1560.37046253,1595.359192,29650328700.52,183786054251.84
24-03-2021,1678.00253892,1740.42819996,1570.78800082,1593.4134567,31228051472.9,183540070276.94
23-03-2021,1690.87186951,1725.10880681,1662.53988877,1678.65013849,21998237965.46,193335618290.57
22-03-2021,1788.36217793,1811.9682552,1674.29976643,1691.33401831,23599296128.83,194773638865.65
21-03-2021,1812.60653625,1823.35304951,1764.13924637,1788.21700883,22977404620.4,205906557856.47
20-03-2021,1817.52273101,1874.70899723,1811.72869569,1812.63460132,22677674970.21,208693780293.25
19-03-2021,1782.56866796,1841.19607365,1746.47335489,1817.62409241,21249297710.05,209243467429.34
18-03-2021,1823.15839711,1848.64605777,1705.7160664,1782.85512445,23263845503.55,205216840693.76
17-03-2021,1807.05620751,1839.81899713,1749.1799726,1823.44937973,24512917348.17,209864815743.11
16-03-2021,1792.41376142,1817.0601581,1720.0532081,1806.9717631,23828509589.87,207943962561.62
15-03-2021,1854.08666944,1889.19662834,1749.60626986,1791.70230241,26244738809.78,206162475255.56
14-03-2021,1923.86374195,1930.77979316,1845.11993973,1854.56437805,19344589210.88,213370626929.98
13-03-2021,1772.1663917,1937.6455334,1733.63989887,1924.68543997,25014689475.38,221411849362.86
12-03-2021,1826.54671296,1839.49727601,1728.9809364,1772.10247833,22435821312.49,203835039480.31
11-03-2021,1798.03393976,1843.8188328,1734.61712528,1826.19498661,24013132909.37,210032453963.74
10-03-2021,1868.48899152,1873.80326208,1766.49047284,1799.16622355,25154173185.07,206899711010.48
09-03-2021,1835.14802583,1868.04878133,1804.26641489,1868.04878133,23461244507.45,214795762867.79
08-03-2021,1724.22924131,1835.19213274,1670.9419727,1834.72788609,27630991157.89,210939589076.28
07-03-2021,1655.39239562,1730.92418047,1636.56443591,1723.15379607,23809935410.13,198088541069.55
06-03-2021,1532.37280668,1669.10656145,1519.1410727,1654.74151694,22746262366.33,190201808027.03
05-03-2021,1541.5417361,1547.8781644,1450.89136228,1533.27497556,21067146936.62,176219185802.23
04-03-2021,1574.62376021,1622.95385381,1511.10343348,1541.91428551,22906118717.5,177191062441.39
03-03-2021,1491.45120512,1650.36055219,1481.90577848,1575.85312451,22674780680.02,181069778316.08
02-03-2021,1564.06342067,1597.61010756,1461.32547995,1492.60881427,22523669721.96,171484736319.43
01-03-2021,1417.15114276,1567.69455635,1416.41618462,1564.70764686,24032838645.35,179746905786
28-02-2021,1459.86043474,1468.39151007,1300.47211681,1416.0489059,27637026080.32,162650415374.44
27-02-2021,1446.92945497,1524.9324277,1433.78692864,1459.97312093,20742103232.83,167675937684.41
26-02-2021,1478.6532703,1559.02889087,1407.97925331,1446.0336503,31435997880.72,166055498546.28
25-02-2021,1625.39388181,1670.2240615,1465.05894621,1475.70373513,24481681872.94,169442679395.07
24-02-2021,1571.47649661,1710.98379492,1511.01896331,1626.57570543,31329000537.33,186743952485.76
23-02-2021,1781.40901762,1781.40901762,1378.84090738,1570.20392529,52029864712.8,180251030148.47
22-02-2021,1935.55785359,1936.45378227,1580.62655281,1781.99297558,42409646035.86,204538978050.14
21-02-2021,1918.67314966,1974.25958766,1890.368116,1935.60106022,23626547717.45,222144116573.88
20-02-2021,1959.90297711,2036.28649332,1830.53153486,1919.5340028,34696091102.23,220274162486.18
19-02-2021,1938.85988089,1969.54705461,1896.68450767,1960.16474353,26268814252.82,224910293533.88
18-02-2021,1848.20628229,1949.90339186,1848.20628229,1937.44925643,28255902968.57,222277377811.22
17-02-2021,1781.35009235,1853.66754295,1736.70582293,1848.4582725,35955412703.36,212042961268.08
16-02-2021,1778.94560552,1824.51863807,1729.6419259,1781.06747722,34269369268.19,204288110917.07
15-02-2021,1804.67678046,1833.83057195,1683.90665476,1779.79097807,38955610883.41,204117703893.71
14-02-2021,1814.37231313,1848.15405872,1789.91420653,1805.08404652,31439114899.57,206994111569.56
13-02-2021,1843.98675965,1871.60354682,1770.61208607,1814.10985253,35359490534.52,208004282357.62
12-02-2021,1783.48917053,1861.35691381,1744.16899818,1843.53258814,37905036865.18,211353402277.61
11-02-2021,1743.71418745,1806.53903005,1708.67926011,1783.79795026,36021495261.76,204480686290.95
10-02-2021,1768.03974775,1826.69672307,1686.54241781,1744.24343196,41916084617.36,199922942887.56
09-02-2021,1746.92613167,1815.96356989,1711.62055635,1768.03501655,44180727528.56,202625894958.75
08-02-2021,1613.64226828,1770.59078017,1571.57989969,1746.61684904,48012285955.92,200147673570.58
07-02-2021,1677.60566475,1690.03665184,1501.75027529,1614.22782334,39889440150.91,184955254624.65
06-02-2021,1717.79754616,1738.31443822,1649.06872914,1677.84684697,39873420647.74,192221649234.01
05-02-2021,1594.79333006,1756.51103181,1594.79333006,1718.65087218,40108628453.57,196873128686.52
04-02-2021,1661.17021172,1689.18668328,1561.85349322,1594.76269414,44396871835.92,182660183410.38
03-02-2021,1514.76962317,1660.909542,1510.01027358,1660.909542,41874566399.41,190213812447.49
02-02-2021,1369.50509478,1542.99094561,1362.7712342,1515.19376962,45437142800.95,173505318778.83
01-02-2021,1314.85528255,1373.84580379,1274.35775467,1369.04046855,29210670919.95,156750867717.37
31-01-2021,1376.82361688,1378.9160735,1288.50155974,1314.9862286,25198853580.84,150543956657.31
30-01-2021,1382.23193922,1402.39976757,1328.52908193,1376.11553895,30616574234.27,157523498333.17
29-01-2021,1369.08676789,1428.98120793,1292.24007773,1382.52281244,53611955258.83,158238360146.48
28-01-2021,1251.27984357,1356.28872771,1226.17394719,1332.49224455,34637234789.36,152494242714.12
27-01-2021,1358.33333163,1368.07405925,1215.31125838,1253.18713315,39394416989.543015,143401382572.9306
26-01-2021,1323.7416513,1376.08510047,1253.34032479,1357.0581398,41572917750.45789,155269118236.95306
25-01-2021,1390.63987263,1467.78494205,1304.97404441,1324.414778,43565777745.18664,151516304275.35352
24-01-2021,1231.21059279,1395.11130107,1225.27404483,1391.60940757,36418163553.77491,159184556292.11795
23-01-2021,1235.26789471,1272.15107388,1200.8933153,1230.99063605,27253895441.493607,140794949837.6558
22-01-2021,1118.88906201,1271.68757004,1046.59657946,1236.51220729,43918338506.41113,141409699225.45984
21-01-2021,1382.68441742,1382.68441742,1098.47618804,1121.57091957,45932464754.20649,128249677791.2402
20-01-2021,1375.24846709,1405.74408751,1243.29997404,1382.27409433,46784030909.22983,158042129137.30182
19-01-2021,1257.43454274,1432.30004202,1254.52299253,1377.29584154,47195935190.07628,157454089944.8793
18-01-2021,1230.31328543,1259.45012357,1187.31105291,1257.27950247,25817455559.908936,143716601983.39554
17-01-2021,1233.45335847,1265.64469299,1174.38858189,1230.17227237,29258032819.26144,140601384429.81976
16-01-2021,1171.44306049,1290.0535966,1157.62382501,1233.53756838,32319240157.30916,140969419371.64862
15-01-2021,1221.8771498,1250.50582834,1090.72110691,1171.83461074,35972039309.63758,133902070140.85231
14-01-2021,1130.23114623,1244.16302773,1093.06074128,1218.45297846,33410915928.964794,139212433451.90207
13-01-2021,1043.74096462,1134.3384897,994.54904335,1130.73940242,30109792795.20572,129175741557.3657
12-01-2021,1088.52668638,1149.24028662,1012.7641325,1043.43458391,37494601691.59652,119187795979.95865
11-01-2021,1261.62296792,1261.62296792,924.92258485,1090.14537315,60733630300.40744,124508608481.94814
10-01-2021,1280.87104275,1347.92612492,1194.71559903,1262.24666381,40616938052.61099,144147690008.65298
09-01-2021,1223.74045255,1303.87183285,1182.27042011,1281.07729102,33233105360.8482,146280792179.4133
08-01-2021,1225.96789662,1273.82750425,1076.08153577,1224.19714489,44334826666.28763,139769385933.2377
07-01-2021,1208.07832547,1282.57959132,1167.4431507,1225.67813488,40468027279.66528,139921813991.6793
06-01-2021,1101.0049763,1209.42854775,1064.23335083,1207.11223389,44699914188.32903,137786204516.8729
05-01-2021,1041.49883123,1129.37148825,986.81128264,1100.00609944,41535932781.2677,125545618320.15997
04-01-2021,977.05881876,1153.18923155,912.30533777,1040.23304833,56945985762.68821,118709509271.5964
03-01-2021,774.51186497,1006.56500197,771.56164548,975.50767291,45200463368.20847,111309985610.90729
02-01-2021,730.40267329,786.79845753,718.10951748,774.53496804,19740771179.24148,88367612520.27962
01-01-2021,737.70837778,749.20185892,719.79225795,730.36756913,13652004358.405218,83318539689.41852
31-12-2020,751.62664329,754.29943982,726.51190829,737.80339769,13926846860.642895,84156810764.80739
30-12-2020,731.47284482,754.30323417,720.98887482,751.61897194,17294574209.511234,85722581848.92598
29-12-2020,730.35868417,737.95290336,692.14943811,731.52011874,18710683199.35822,83420334908.86484
28-12-2020,683.2058149,745.87776599,683.2058149,730.39736483,24222565862.361534,83282601744.92747
27-12-2020,635.88715839,711.39355522,628.33495138,682.6423591,26093552820.75143,77828069141.04636
26-12-2020,626.49803032,650.721411,617.40207635,635.83583086,14761125202.374445,72483025274.85342
25-12-2020,611.55459305,633.0614188,605.42441235,626.41070163,13520927699.527304,71400061459.62726
24-12-2020,584.13564707,613.81516598,568.59637875,611.60718693,14317413702.733274,69704465559.66194
23-12-2020,634.82458741,637.12280346,560.36424195,583.71459689,15261413038.262846,66517758494.159546
22-12-2020,609.42055968,635.07660067,589.55199376,634.85419947,14745890080.163757,72336758959.73206
21-12-2020,638.31518077,646.84656496,600.8360442,609.81787165,14419493620.66142,69475834114.53963
20-12-2020,659.18504794,659.92368345,625.01446125,638.29084637,13375855441.559715,72711065644.97649
19-12-2020,654.62422918,668.76956219,646.61623951,659.29792646,12830893777.763968,75095087629.00385
18-12-2020,642.91702204,662.69911928,632.35607476,654.81192689,15756303982.872536,74575304994.55286
17-12-2020,636.15415504,673.83423223,628.74940968,642.86896702,25479532147.203156,73206412680.50867
16-12-2020,589.37866405,636.6403226,582.03913098,636.18184867,15817248372.944794,72436347872.16913
15-12-2020,586.02178289,596.24772777,580.62877239,589.35560245,9326645839.951115,67096668321.69698
14-12-2020,589.78248016,590.49295689,577.11843169,586.01115197,8125837101.541813,66708003325.04708
13-12-2020,568.60986549,593.78124512,564.56599324,589.6632225,9070377861.783047,67115726662.02899
12-12-2020,545.57856237,573.33944367,545.24559945,568.56731778,8534557897.350276,64706942225.99528
11-12-2020,559.67922887,560.37670228,537.8116512,545.79734103,11098819124.362005,62108208317.23196
10-12-2020,573.50403889,574.60014515,549.78405605,559.67850106,11672582039.82982,63680254164.817955
09-12-2020,554.7929235,577.28841046,532.99842827,573.47911163,15855915839.909492,65242758700.21787
08-12-2020,591.90083407,594.75156541,552.46924616,554.82775708,14398919320.07013,63113292236.578674
07-12-2020,601.79709521,602.91792689,585.42865927,591.84337934,10720480961.526335,67315962016.450554
06-12-2020,596.5686842,606.79192258,584.41171408,601.90899244,11290893016.094542,68452719868.01412
05-12-2020,569.34764334,596.59547474,563.10664698,596.59547474,13498010566.223133,67840334209.490234
04-12-2020,616.72280206,618.98313731,569.2834906,569.35419749,16337589996.897411,64734997134.67744
03-12-2020,598.45920279,622.45267042,588.34637382,616.70875486,16146190946.431927,70110808537.54408
02-12-2020,587.26159206,604.02247139,578.74101499,598.35234223,16883292129.40914,68015797685.32552
01-12-2020,615.07032475,635.16058182,571.75396631,587.32418713,27178964464.895428,66754367842.12409
30-11-2020,575.75708438,615.24053897,571.53775295,614.84252202,20276867832.973774,69873714778.47928
29-11-2020,538.26458638,576.60239728,531.98753715,575.75804789,15017517758.173054,65424084296.28932
28-11-2020,517.5973661,548.04486042,508.12536163,538.22980058,14770243833.185575,61152393529.21103
27-11-2020,519.10809996,530.777145,497.24262386,517.49368769,16831105702.971172,58789344388.97764
26-11-2020,570.51490943,575.64150407,485.49730724,518.80117389,31104004592.476696,58930920928.50098
25-11-2020,603.90206056,605.09416818,559.67138671,570.68661621,20088492892.57599,64816875592.54139
24-11-2020,608.5227842,621.17342049,593.83516169,603.89774601,23281758099.84144,68580780139.356224
23-11-2020,558.05952521,609.98760285,551.26522877,608.45402857,27272302871.855286,69089845802.23105
22-11-2020,549.4866253,579.37247598,514.51718809,558.06809523,21967049601.052055,63361036975.498276
21-11-2020,509.74458412,550.22738913,504.23775024,549.48662086,20757099183.908634,62379287098.845634
20-11-2020,471.63145935,513.61033995,471.63145935,509.74457334,18629943296.2047,57860686203.59356
19-11-2020,479.48102101,480.12172263,465.70424953,471.63041968,12473929217.903484,53528035617.425156
18-11-2020,480.34683016,491.99990325,465.8309737,479.48406975,17880199224.06719,54412825617.026535
17-11-2020,464.40665118,482.23221838,460.77662343,480.36008258,14593057876.603,54505786216.15968
16-11-2020,447.55898086,463.83103894,445.50163163,459.94031258,11441239444.33161,52182517296.90649
15-11-2020,460.14988916,460.99407703,440.25434243,447.55909533,10308617164.806107,50771836456.38847
14-11-2020,474.62642179,475.16142708,452.98607958,460.14983674,10312037942.27298,52193800907.034645
13-11-2020,461.00549147,475.21725299,457.29825652,474.62642092,13191505724.739086,53829432990.090485
12-11-2020,462.95952416,467.67783699,452.07241718,461.00527114,12877327233.680256,52278353037.571045
11-11-2020,449.67967125,473.57885205,449.52494523,462.96052774,14075403511.078663,52493805531.739815
10-11-2020,444.1663887,453.75837001,439.60013092,449.67962112,12090381666.303381,50981825541.89314
09-11-2020,453.57415606,457.3496084,435.16388611,444.16305707,13704320629.672075,50350406402.27335
08-11-2020,435.71880588,457.78046711,433.15377189,453.55478553,11292383601.227934,51408911249.96529
07-11-2020,454.72255187,465.67547017,428.45635273,435.71313513,18873289788.273117,49380744877.99334
06-11-2020,414.06671193,456.20061826,412.98230088,454.71929029,16738305610.451756,51528636308.39724
05-11-2020,402.14293982,417.52592866,397.24582788,414.06733818,15440711037.679276,46916321971.21267
04-11-2020,387.60321316,407.66566108,377.82761204,402.14199843,15126077675.476122,45559668259.44851
03-11-2020,383.15604785,389.51539403,371.31273818,387.60217328,12588494762.175209,43907159817.48543
02-11-2020,396.35599261,403.24074361,381.01764016,383.15673256,13997574252.227282,43398380100.69452
01-11-2020,386.5903379,397.11613412,385.16551356,396.35818693,10475146018.401863,44888307221.40616
31-10-2020,382.82003692,393.01012552,381.295271,386.59033529,11276963425.945831,43776829150.3753
30-10-2020,386.73024915,391.46472807,375.09240681,382.81999199,13688056969.674105,43344676042.68595
29-10-2020,388.65106757,393.22768234,381.28874857,386.7301135,12920477749.39854,43782246356.04649
28-10-2020,403.99708885,408.96473841,381.14631847,388.65077072,15276441134.25126,43994384279.67717
27-10-2020,393.88819811,409.77285979,390.60844684,403.99704505,13940434101.855665,45726046137.41053
26-10-2020,406.21798565,411.2798721,383.78290059,393.88831313,15155684229.200819,44576504573.78982
25-10-2020,412.45763097,417.15920556,405.35065889,406.2177613,10890207469.017435,45966378924.705185
24-10-2020,409.76723415,416.59965573,407.85173005,412.45761883,12201739193.972786,46666915712.11682
23-10-2020,414.05132696,418.95993444,403.08202999,409.76669164,14256222051.846659,46356841439.75874
22-10-2020,391.48861746,420.14165637,391.27631152,413.77299269,15772846484.710081,46795599920.856316
21-10-2020,369.05943203,400.62725335,368.72795616,392.18996695,20241324322.324265,44354670581.87589
20-10-2020,379.71970042,380.76100319,367.60106147,369.13691491,13741586581.762468,41745418861.36119
19-10-2020,378.46963677,383.31766175,373.7022567,379.93560927,12811242091.78954,42961460205.991325
18-10-2020,368.727532,378.59764251,368.12915441,378.21369795,11047103109.419369,42761561163.7144
17-10-2020,366.01571359,369.76813374,364.48902408,368.85594038,10951115359.491545,41698592885.62688
16-10-2020,377.86850734,380.02150446,362.59741817,366.22901728,14670784817.427193,41396681082.8815
15-10-2020,379.19222482,381.20878558,371.35411896,377.44184574,14964182545.498398,42659015495.38777
14-10-2020,381.97145394,387.29617035,374.17501021,379.48403791,13918846566.589346,42884585295.289
13-10-2020,387.14295868,387.37567314,375.58246671,381.19076126,14226744837.67406,43072303017.794106
12-10-2020,374.79874473,395.12214851,366.64234153,387.7312655,15867455423.689085,43805601681.190834
11-10-2020,370.92844542,377.24679039,369.82802948,375.14204941,12584512532.997314,42376475414.90144
10-10-2020,365.40246353,378.26715439,365.35404174,370.96758819,13618484323.701302,41899893524.12289
09-10-2020,351.11287601,368.31034262,348.20584341,365.59047723,13043501762.905722,41287658659.50327
08-10-2020,342.04464056,352.21147935,335.64747907,350.76615934,13461017711.458864,39608808456.55196
07-10-2020,340.94309675,342.45083035,334.54556532,341.80866898,11929918060.017431,38592810957.35199
06-10-2020,353.9564786,354.98901089,338.00330599,340.81584538,12830796111.973303,38476195645.38716
05-10-2020,352.73681335,355.21408732,349.67990382,353.95677154,11809507621.821072,39954971652.353264
04-10-2020,346.60224072,354.04575338,345.13102069,352.5790067,10696959019.87096,39794771395.67335
03-10-2020,346.21862615,351.30770267,344.66657351,346.52208572,10060167888.725325,39106512853.707
02-10-2020,352.94966671,354.11542445,336.46715072,346.2389138,14215390462.624027,39069960289.619
01-10-2020,360.30915387,369.26441153,346.47704424,353.20591482,14679481910.903143,39851388059.37965
30-09-2020,360.03851516,361.17877475,353.32794307,359.93787376,11818610609.911312,40606130497.96264
29-09-2020,354.36299867,360.35337688,352.14686547,359.75739393,11600013236.401506,40581050364.06368
28-09-2020,357.92592143,366.43217282,354.54764955,355.15942359,14258455166.170256,40057637361.28107
27-09-2020,354.95990364,361.98439917,349.8340809,357.43849724,13598126926.217398,40309981003.8054
26-09-2020,352.35088228,355.8547722,348.10712132,355.48809037,13049148578.633314,40085290850.31678
25-09-2020,349.41142898,357.77273229,339.01592078,352.18324474,14381086966.402643,39707914545.58389
24-09-2020,320.98503098,351.46148325,318.54509133,349.35558514,15714304469.551535,39384347821.51636
23-09-2020,344.58989639,344.67138869,318.9692106,321.11631734,12899346599.434765,36196531454.27133
22-09-2020,341.723816802,346.600836529,336.855041313,344.503162317,12732578043.008,38830213877.7743
21-09-2020,371.400157647,375.737030935,336.068960729,341.78607406,17398267133.3014,38519366614.9833
20-09-2020,385.597992859,385.597992859,367.094375211,371.052826188,12292195784.1144,41812641074.3416
19-09-2020,384.041666526,387.076344806,378.724069452,385.544383604,11049507683.5861,43440360814.8873
18-09-2020,389.33749501,391.90413319,376.964986793,384.364541978,14108357740.4861,43302193327.1808
17-09-2020,365.865769814,393.901600481,364.795132142,389.019219686,19899531080.4999,43821351213.4089
16-09-2020,364.743985856,372.767424109,356.682745906,365.812291316,16107612177.0569,41202147932.0841
15-09-2020,377.154029026,381.508292952,363.606803421,364.83921823,16140584321.1878,41087642852.7861
14-09-2020,365.699586133,384.485195289,357.569774822,377.268875067,17536695360.6158,42482307939.3069
13-09-2020,387.519295759,388.959797641,354.340174183,365.570005047,15005899191.1031,41160025962.3255
12-09-2020,374.595383839,387.538444729,367.842207238,387.183109613,13295405814.3959,43588199421.8177
